world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
18828.705449,1165,196,18828.270061,1097.8700000014214,2.6935137588837077,-0.5273998975753784,1.2435516119003296,-0.5273998975753784,1.2435516119003296,False
18828.786185,1166,196,18828.270061,1097.8700000014214,2.6935137588837077,-0.6460801959037781,1.3049132823944092,-0.6460801959037781,1.3049132823944092,False
18828.868181,1167,196,18828.270061,1097.8700000014214,2.6935137588837077,-0.5432936549186707,1.214285969734192,-0.5432936549186707,1.214285969734192,False
18828.95829,1168,196,18828.270061,1097.8700000014214,2.6935137588837077,-0.6297524571418762,1.2348133325576782,-0.6297524571418762,1.2348133325576782,False
18829.030745,1169,196,18828.270061,1097.8700000014214,2.6935137588837077,-0.6261654496192932,1.2474336624145508,-0.6261654496192932,1.2474336624145508,False
18829.088503,1170,196,18828.270061,1097.8700000014214,2.6935137588837077,-0.5921974182128906,1.238765001296997,-0.5921974182128906,1.238765001296997,False
18829.152307,1171,196,18828.270061,1097.8700000014214,2.6935137588837077,-0.5607552528381348,1.2422168254852295,-0.5607552528381348,1.2422168254852295,False
18829.1989,1172,196,18828.270061,1097.8700000014214,2.6935137588837077,-0.5708816647529602,1.2828330993652344,-0.5708816647529602,1.2828330993652344,False
18829.257717,1173,196,18828.270061,1097.8700000014214,2.6935137588837077,-0.5690725445747375,1.2651973962783813,-0.5690725445747375,1.2651973962783813,False
18829.310126,1174,196,18828.270061,1097.8700000014214,2.6935137588837077,-0.6654163599014282,1.3194972276687622,-0.6654163599014282,1.3194972276687622,False
18829.42853,1176,197,18829.3851505,1093.2585000045947,1.3942068165815462,-0.6057436466217041,1.2871991395950317,-0.6057436466217041,1.2871991395950317,False
18829.488953,1177,197,18829.3851505,1093.2585000045947,1.3942068165815462,-0.5343196988105774,1.228546142578125,-0.5343196988105774,1.228546142578125,False
18829.534669,1178,197,18829.3851505,1093.2585000045947,1.3942068165815462,-0.6653010249137878,1.331538438796997,-0.6653010249137878,1.331538438796997,False
18829.602366,1179,197,18829.3851505,1093.2585000045947,1.3942068165815462,-0.5415213704109192,1.2635208368301392,-0.5415213704109192,1.2635208368301392,False
18829.657289,1180,197,18829.3851505,1093.2585000045947,1.3942068165815462,-0.30942678451538086,1.1123707294464111,-0.30942678451538086,1.1123707294464111,False
18829.723653,1181,197,18829.3851505,1093.2585000045947,1.3942068165815462,-0.6091486215591431,1.3135485649108887,-0.6091486215591431,1.3135485649108887,False
18829.791401,1182,197,18829.3851505,1093.2585000045947,1.3942068165815462,-0.5136187672615051,1.2550138235092163,-0.5136187672615051,1.2550138235092163,False
18829.912527,1184,197,18829.3851505,1093.2585000045947,1.3942068165815462,-0.6334477663040161,1.3362176418304443,-0.6334477663040161,1.3362176418304443,False
18829.988164,1185,197,18829.3851505,1093.2585000045947,1.3942068165815462,-0.588737428188324,1.3244012594223022,-0.588737428188324,1.3244012594223022,False
18830.053567,1186,197,18829.3851505,1093.2585000045947,1.3942068165815462,-0.6580304503440857,1.3912369012832642,-0.6580304503440857,1.3912369012832642,False
18830.10719,1187,197,18829.3851505,1093.2585000045947,1.3942068165815462,-0.7321224808692932,1.421160340309143,-0.7321224808692932,1.421160340309143,False
