world_timestamp,world_index,gaze_timestamp,x_norm,y_norm,x_scaled,y_scaled,on_surf,confidence
18835.80823,1278,18835.825541500002,0.4321953356266022,0.5012280941009521,0.4321953356266022,0.5012280941009521,True,0.8762123882770538
18835.925873,1280,18835.908943000002,0.4651738107204437,0.499693900346756,0.4651738107204437,0.499693900346756,True,0.9473192393779755
18835.925873,1280,18835.925636,0.4687682092189789,0.4998469650745392,0.4687682092189789,0.4998469650745392,True,0.9654030501842499
18835.925873,1280,18835.9436325,0.465870201587677,0.4919646382331848,0.465870201587677,0.4919646382331848,True,0.8916310667991638
18835.978544,1281,18835.9607565,0.462039977312088,0.4841914474964142,0.462039977312088,0.4841914474964142,True,0.8692837059497833
18835.978544,1281,18835.974526,0.4610796868801117,0.485108882188797,0.4610796868801117,0.485108882188797,True,0.9511888027191162
18835.978544,1281,18835.987904,0.4548272490501404,0.4741363227367401,0.4548272490501404,0.4741363227367401,True,0.9596192836761475
18835.978544,1281,18836.001320000003,0.4551241099834442,0.47220006585121155,0.4551241099834442,0.47220006585121155,True,0.951507568359375
18836.238477,1285,18836.2129615,0.4634353518486023,0.49128997325897217,0.4634353518486023,0.49128997325897217,True,0.9136445224285126
18836.238477,1285,18836.2274955,0.459948867559433,0.48297053575515747,0.459948867559433,0.48297053575515747,True,0.9274779558181763
18836.238477,1285,18836.241765500003,0.4563292860984802,0.49523869156837463,0.4563292860984802,0.49523869156837463,True,0.8912650644779205
18836.238477,1285,18836.2563855,0.4531856179237366,0.4831048250198364,0.4531856179237366,0.4831048250198364,True,0.8938447833061218
18836.290324,1286,18836.270092,0.46116510033607483,0.47942107915878296,0.46116510033607483,0.47942107915878296,True,0.9369542896747589
18836.290324,1286,18836.2937665,0.4576653242111206,0.4723803699016571,0.4576653242111206,0.4723803699016571,True,0.8864125609397888
18836.290324,1286,18836.317180500002,0.4548124670982361,0.4766487181186676,0.4548124670982361,0.4766487181186676,True,0.8500325679779053
18836.345119,1287,18836.3306255,0.45295244455337524,0.4804094135761261,0.45295244455337524,0.4804094135761261,True,0.9055487215518951
18836.345119,1287,18836.3430445,0.4544972777366638,0.48889395594596863,0.4544972777366638,0.48889395594596863,True,0.9499755799770355
18836.345119,1287,18836.360883,0.4498097598552704,0.5042142868041992,0.4498097598552704,0.5042142868041992,True,0.9443082809448242
18836.345119,1287,18836.378112500002,0.4487282335758209,0.5067067742347717,0.4487282335758209,0.5067067742347717,True,0.8710173070430756
18836.487908,1289,18836.463978,0.4567406475543976,0.48602432012557983,0.4567406475543976,0.48602432012557983,True,0.9380867779254913
18836.487908,1289,18836.479124999998,0.45802557468414307,0.4787842631340027,0.45802557468414307,0.4787842631340027,True,0.8671454191207886
18836.487908,1289,18836.494686,0.4555952847003937,0.4757409989833832,0.4555952847003937,0.4757409989833832,True,0.877395361661911
18836.487908,1289,18836.5076115,0.44856688380241394,0.4880227744579315,0.44856688380241394,0.4880227744579315,True,0.877040684223175
18836.550896,1290,18836.5228,0.454826682806015,0.47549402713775635,0.454826682806015,0.47549402713775635,True,0.8860075175762177
18836.550896,1290,18836.534811999998,0.4544537663459778,0.47763216495513916,0.4544537663459778,0.47763216495513916,True,0.8282709419727325
18836.550896,1290,18836.546835,0.45385152101516724,0.48149293661117554,0.45385152101516724,0.48149293661117554,True,0.8520764410495758
